title,link,press
"효린X다솜, 오늘(10일) 코로나 블루 단번에 날릴 ‘둘 중에 골라’ 발매",http://star.mbn.co.kr/view.php?year=2021&no=772502&refer=portal,MBN
"양주시, 독거어르신들 코로나 블루 완화 대책으로 반려식물 분양 추진",http://www.breaknews.com/816831,브레이크뉴스
"금천구, 저소득 한부모가정 원동대책비 가구 당 10만원 지원",https://view.asiae.co.kr/article/2021122407190267714,아시아경제
"익산시, 코로나블루 극복 '독서 서비스' 제공",http://www.jjan.kr/news/articleView.html?idxno=2111637,전북일보
"광주시, 농촌 힐링 체험으로 코로나 시름 해소",http://www.incheonilbo.com/news/articleView.html?idxno=1114856,인천일보
"뉴욕증시, 연말 거래 부진 속 약세···다우 0.25%↓",http://www.seoulfn.com/news/articleView.html?idxno=442675,서울파이낸스
"[박수진의 논점과 관점] 층간소음 비극, 모두가 가해자다",https://www.hankyung.com/opinion/article/2021122898121,한국경제언론사 선정
"익산시, 코로나블루 극복 '독서 서비스' 제공",http://www.jjan.kr/news/articleView.html?idxno=2111637,전북일보
"광주시, 농촌 힐링 체험으로 코로나 시름 해소",http://www.incheonilbo.com/news/articleView.html?idxno=1114856,인천일보
"뉴욕증시, 연말 거래 부진 속 약세···다우 0.25%↓",http://www.seoulfn.com/news/articleView.html?idxno=442675,서울파이낸스
"[박수진의 논점과 관점] 층간소음 비극, 모두가 가해자다",https://www.hankyung.com/opinion/article/2021122898121,한국경제언론사 선정
"[신년사] 문성혁 해수부장관 ""역량·품격 갖춘 해양선도국가 실현""",http://www.newspim.com/news/view/20211231000385,뉴스핌
"안성맞춤지역자활센터, 코로나 블루 극복을 위한 지역사회 '반려식물 나눔 da...",http://www.kmaeil.com/news/articleView.html?idxno=288108,경인매일
"광주시자원봉사센터, 코로나블루 극복 마음방역 프로젝트 실시",http://www.incheonilbo.com/news/articleView.html?idxno=1101320,인천일보
"2021년, '미래 신산업과 관광, 포항의 무한한 가능성 확인한 해'",http://www.job-post.co.kr/news/articleView.html?idxno=45026,잡포스트
나도 코로나 블루일까?,http://www.idaegu.co.kr/news/articleView.html?idxno=352112,대구신문
김병욱 국회의원(포항 남구울릉군) 2022년 신년사,http://www.breaknews.com/860712,브레이크뉴스
"광주 서구, 코로나 블루 ‘로켓처방’ 받으세요",https://www.pressian.com/pages/articles/2021080313510962236?utm_source=naver&utm_medium=search,프레시안
"울산문화예술회관, “코로나 블루 극복 힘내라 울산 어린이”",http://www.cnbnews.com/news/article.html?no=500451,CNB뉴스
"""코로나 블루 극복 힘내라! 울산 어린이""",http://www.iusm.co.kr/news/articleView.html?idxno=915942,울산매일신문
"'코로나 블루' 청각·언어장애인, 수어통역 통한 심리회복 지원 받는다",https://www.asiatoday.co.kr/view.php?key=20210705010002496,아시아투데이
"여름철엔 ‘매콤한’ 음식이 제격... 더위 잡고, 입맛 살리고, 코로나 블루 해...",http://moneys.mt.co.kr/news/mwView.php?no=2021071219248070620,머니S
코로나 블루로 정신병원 다녀온 A씨… 보험금 받을 수 있을까?,http://moneys.mt.co.kr/news/mwView.php?no=2021062515348097483,머니S
"잡코리아X골든블루, 구직자 위로 '좋은 일이 술술' 이벤트",http://www.slist.kr/news/articleView.html?idxno=283785,싱글리스트
"AXA손해보험, 반려나무 나누며 '코로나 극복-환경보전' 함께 나서",http://www.babytimes.co.kr/news/articleView.html?idxno=50732,베이비타임즈
코로나시대 스트레스 관리 모두 함께 스스로 건강하게...대처법?,https://view.asiae.co.kr/article/2021100209092915030,아시아경제
"평택시자원봉사센터, 청소년 자원봉사 동아리 지원사업 성료",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160285776495359,시민일보
‘코로나 블루’에도 극단적 선택 감소…“폭발 직전 폭탄일지도”[촉!],http://news.heraldcorp.com/view.php?ud=20210705000259,헤럴드경제
'코로나 우울'에 힘겨운 10·20대…청년층 극단 선택 늘어난 이유 [허미담의 ...,https://view.asiae.co.kr/article/2021093011111520362,아시아경제언론사 선정
[단독]‘코로나블루’ 첫 통계…5개월간 265건,http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000260024,채널A
'코로나 블루' 청년 마음건강 적신호,http://www.jndn.com/article.php?aid=1627463934320912005,전남매일
코로나 블루 2030 위한 대책 마련해야,http://www.jndn.com/article.php?aid=1627463306320904059,전남매일
“반려식물 통해 코로나 블루 날려요”,http://www.nongmin.com/article/ar_detail.htm?ar_id=607724,농민신문
"'코로나 블루' 고위험 학생, 치료비 600만원까지 지원",https://hankookilbo.com/News/Read/A2021072811270002325?did=NA,한국일보
"""코로나 때문에 힘들지?""…학생 심리상담 급증",https://www.hankyung.com/society/article/2021100105141,한국경제
"코로나 블루 위로하는 랜선여행…루이 비통, 2021 새로운 브랜드 캠페인 공개",http://news.mk.co.kr/newsRead.php?no=802308&year=2021,매일경제
"골든블루, 부산 사랑의 열매에 기부금 500만원 전달",http://www.newsis.com/view/?id=NISX20210825_0001559348&cID=13001&pID=13000,뉴시스
"[속보]광주광역시 ""매곡동 블루오션PC방 방문자 코로나19 검사""",http://www.gukjenews.com/news/articleView.html?idxno=2251965,국제뉴스
가려진 질환 우울증이 ‘주변 사람’에게 미치는 영향,http://www.hidoc.co.kr/healthstory/news/C0000658979,하이닥
"서부종합사회복지관한경센터, 어르신 코로나블루 극복 탐라유랑단 개강",http://www.headlinejeju.co.kr/news/articleView.html?idxno=455894,헤드라인제주
원격의료부터 비대면 케어까지 ‘손 안의 병원’ 플랫폼 뜬다,https://www.venturesquare.net/845604,벤처스퀘어
"[창간기획] “탈가족화 앞당긴 코로나, 패밀리십 소중함 일깨워”",https://www.etoday.co.kr/news/view/2065891,이투데이
코로나 때문에 노래방 못 가자 코노덕후들 사이서 인기 폭발한 '음소거 마이크...,https://www.insight.co.kr/news/361166,인사이트
"구례군 ""극복·도약의 해 만든다""…2022년 새해설계",http://www.newspim.com/news/view/20211231000801,뉴스핌
20~30대 ‘코로나블루’ 심각…5060보다 1.5배 이상↑,https://www.sporbiz.co.kr/article/20210727570118,한스경제
"'아이들이 코로나 블루를 이겨내게 도와요.'…지묘초, 파동초, 달성초의 교육...",https://news.imaeil.com/Society/2021060811085358557,매일신문
코로나 스트레스 이겨내기,http://www.cctimes.kr/news/articleView.html?idxno=674134,충청타임즈
"정부, '코로나 우울증' 디지털치료제 시범 서비스",https://view.asiae.co.kr/article/2021093011121025872,아시아경제
‘코로나 블루’ 심각… 20대男 21% “극심한 우울”,https://www.donga.com/news/article/all/20210727/108176302/1,동아일보언론사 선정
"보령시, 코로나 마음방역 '심리지원 서비스'운영",https://www.ccdailynews.com/news/articleView.html?idxno=2083316,충청일보
"울산문화예술회관, 코로나 우울 극복 위한 치유 예술 특강 개최",https://www.cnbnews.com/news/article.html?no=511482,CNB뉴스
"""코로나19로 줄었던 ‘걷기운동’, 다시 늘었다”",https://zdnet.co.kr/view/?no=20210930104426,ZDNet Korea
힐링플렌트와 코로나 블루 날릴 '팜테라피',https://www.cctoday.co.kr/news/articleView.html?idxno=2146011,충청투데이
[건강한 삶] 코로나 번 아웃 증후군 탈출하기,http://www.incheonilbo.com/news/articleView.html?idxno=1114408,인천일보
코로나19 '공포·불안'에서 '분노'로…국민 마음챙김 필요,http://www.doctorsnews.co.kr/news/articleView.html?idxno=141083,의협신문
"국립세종수목원, '코로나블루' 극복 교육프로그램 및 특별전시 준비",http://www.shinailbo.co.kr/news/articleView.html?idxno=1444917,신아일보
"양천구, 아름다운 나눔 통해 코로나블루 극복",http://www.onews.tv/news/articleView.html?idxno=82869,열린뉴스통신
코로나19 초창기보다 올 상반기 운동량 늘었다,https://magazine.hankyung.com/job-joy/article/202109306937d,한경잡앤조이
코로나19 '공포·불안'에서 '분노'로…국민 마음챙김 필요,http://www.doctorsnews.co.kr/news/articleView.html?idxno=141083,의협신문
"국립세종수목원, '코로나블루' 극복 교육프로그램 및 특별전시 준비",http://www.shinailbo.co.kr/news/articleView.html?idxno=1444917,신아일보
"양천구, 아름다운 나눔 통해 코로나블루 극복",http://www.onews.tv/news/articleView.html?idxno=82869,열린뉴스통신
20~30대 여성 25% '코로나 블루' 느껴…1분기보다 2분기 다소 줄어,http://www.newspim.com/news/view/20210726000106,뉴스핌
[재택플러스] 코로나블루 막는 '집콕 놀이' 용품 인기,https://imnews.imbc.com/replay/2021/nwtoday/article/6279490_34943.html,MBC
"<글로벌 뉴스 브리핑> '코로나 블루' 겪는 학생들, 입시 성적에도 악영향",http://news.ebs.co.kr/ebsnews/allView/60084475/N,EBS
"코로나 블루, 우울감 증가 시킬수 있어 마음의 방역 필요",http://www.edaily.co.kr/news/newspath.asp?newsid=01177526629081392,이데일리
'코로나 블루' 학생·학부모 없도록…지원 늘리고 상담소 신설,https://news.joins.com/article/olink/23710555,중앙일보
[박용하의 문화읽기] 코로나 블루 극복을 위한 악극 순회공연,http://www.iusm.co.kr/news/articleView.html?idxno=913957,울산매일신문
'코로나 블루' 학생·학부모 없도록…지원 늘리고 상담소 신설,https://news.joins.com/article/olink/23710555,중앙일보
"2분기 '코로나 블루' 잠시 주춤…""4차 유행 이후 다시 증가할 것""",https://www.khan.co.kr/national/health-welfare/article/202107261448001,경향신문
[박용하의 문화읽기] 코로나 블루 극복을 위한 악극 순회공연,http://www.iusm.co.kr/news/articleView.html?idxno=913957,울산매일신문
[Summer gallery] 블루 마운틴 2117,http://news.mk.co.kr/v2/economy/view.php?year=2021&no=812447,매경이코노미
"안방 잃고 PS 탈락했던 토론토…현지 매체 ""2022년은 긍정적""",https://www.news1.kr/articles/?4540279,뉴스1
"블루크로스의료봉사단 장애인식 개선을 위한 토크콘서트 릴레이, 3차 클라리네...",http://www.hemophilia.co.kr/news/articleView.html?idxno=21039,헤모필리아라이프
코로나 블루 극복 제50회 맞은 연수구 베란다 음악회 [포토뉴스],http://www.kyeonggi.com/news/articleView.html?idxno=2366893,경기일보
"“짜릿한 소다처럼” 위클리, 코로나 블루 타파 ‘Holiday Party’[들어보고서...",https://www.newsen.com/news_view.php?uid=202108041714392510,뉴스엔
"코로나 이혼 등 위기의 부부, 합리적인 해결法",http://www.businesskorea.co.kr/news/articleView.html?idxno=77474,비지니스코리아
"""'코로나 블루' 달래줄 힐링 뮤직"" 재즈테라피, 'Relax Cafe Music' 시리즈 발...",http://www.osen.co.kr/article/G1111629726,OSEN
지난해 극단적 선택으로 만 3천195명 숨져...코로나19로 소폭 감소,https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=&key=202109291134345952,YTN사이언스
"영진전문대, 코로나 블루 극복 '도서관주간 문화행사'",http://www.idaegu.co.kr/news/articleView.html?idxno=351791,대구신문
“진해 웅천도요지전시관에서 ‘힐링 차’ 만들며 코로나 블루 극복하세요”,http://www.busan.com/view/busan/view.php?code=2021072907330703102,부산일보
"보랏빛 퍼플섬, '머드맥스' 찍은 어촌계, 한국관광의 ★ 됐다",http://news.mt.co.kr/mtview.php?no=2021122109203284442,머니투데이
"[여론광장] 위드 코로나 시대, 내 마음속의 '힐링캠프' 찾기",http://www.daejonilbo.com/news/newsitem.asp?pk_no=1488906,대전일보
"[울산소식]울산문화예술회관, 코로나 블루 극복 인형극 마련 등",http://www.newsis.com/view/?id=NISX20210706_0001502747&cID=10899&pID=10800,뉴시스
[우리말 쉽고 바르게] '드라이브 스루 진료?' 코로나 용어 쉬운 우리말로 바꿔...,https://www.ajunews.com/view/20210930191627150,아주경제
[거리두기 개편] 웃지도 울지도 못하는 자영업자들…'코로나블루' 극복 기대도,http://www.newspim.com/news/view/20210621000380,뉴스핌
에너지 넘치는 라이브 무대로 코로나 블루 싹~,http://www.iusm.co.kr/news/articleView.html?idxno=919069,울산매일신문
미술작품 보면서 '코로나 시름' 잠시 훌훌,http://www.dkilbo.com/news/articleView.html?idxno=345247,대경일보
"""코로나 우울해, 산책이라도 하자""…1년 전보다 13% 더 걸었다",http://news.mt.co.kr/mtview.php?no=2021093012202553188,머니투데이
코로나 19로 더욱 살기 힘들어지는 2030세대,http://www.ftimes.kr/news/articleView.html?idxno=12975,FT스포츠
코로나 재확산에… 단양군 올해 모든 축제 취소,https://www.cctoday.co.kr/news/articleView.html?idxno=2150131,충청투데이
지난해 자살률 소폭 감소…이유는 코로나19 때문?,http://www.fnnews.com/news/202109281535321739,파이낸셜뉴스
지난해 극단적 선택으로 만 3천195명 숨져...코로나19로 소폭 감소,https://www.ytn.co.kr/_ln/0103_202109281942184388,YTN
[28일 안성시 소식] 바우덕이 축제 '코로나 방역관리' 최우선 과제 등,https://www.asiatime.co.kr/article/20210928500125,아시아타임즈
"[위드코로나]⑦ '외딴섬' 사회복지시설, 안전한 복지공동체 되려면",http://www.newspost.kr/news/articleView.html?idxno=94544,뉴스포스트
위기 순간 대구는 주위를 살폈다…코로나19 속에서도 5년 만에 자살률 하락,http://www.idaegu.com/newsView/idg202109280045,대구일보
"코로나19 '우울의 늪' 빠진 10대..""청소년 정신건강 빨간불""",http://www.straightnews.co.kr/news/articleView.html?idxno=115778,스트레이트뉴스
"음성군청소년상담복지센터, '방역 구급함 키트' 전달",http://www.daejonilbo.com/news/newsitem.asp?pk_no=1500313,대전일보
"음성군청소년상담복지센터, '방역 구급함 키트' 전달",http://www.daejonilbo.com/news/newsitem.asp?pk_no=1500313,대전일보
"안성시 대덕면체육회, 코로나블루 극복을 위한 마당음악회 개최",http://www.kihoilbo.co.kr/news/articleView.html?idxno=933329,기호일보
코로나로 '우울의 늪'에 빠진 청소년,http://www.fsnews.co.kr/news/articleView.html?idxno=44226,대한급식신문
장기요양 종사자 코로나블루 극복 힐링 강좌,http://www.ksmnews.co.kr/default/index_view_page.php?idx=338414&part_idx=289,경상매일신문
'코로나 블루' 심각...정부·보험사 대응 나선다,http://www.fins.co.kr/news/articleView.html?idxno=90383,보험매일
"'코로나 블루' 지수, 청소년이 성인보다 낮아",http://www.docdocdoc.co.kr/news/articleView.html?idxno=2012104,청년의사
"김해시, 코로나 블루 소외 어르신 돌봄 시행",http://www.busan.com/view/busan/view.php?code=2021072910212054575,부산일보
"‘코로나 블루’ 학생·학부모, 치료비 제공·상담소 신설 등 지원 강화",http://www.mdtoday.co.kr/mdtoday/index.html?no=426206,메디컬투데이
코로나 블루 치유하는 찾아가는 전시회,http://www.jndn.com/article.php?aid=1625448741319565115,전남매일
위드 코로나 코앞… 대전 유성구 어린이 눈썰매장 2년만에 다시 운영 준비,http://www.daejonilbo.com/news/newsitem.asp?pk_no=1489039,대전일보
코로나19로 10대 청소년 정신건강 '빨간불',http://news.mk.co.kr/newsRead.php?no=923168&year=2021,매일경제
코로나 블루 치유하는 찾아가는 전시회,http://www.jndn.com/article.php?aid=1625448741319565115,전남매일
위드 코로나 코앞… 대전 유성구 어린이 눈썰매장 2년만에 다시 운영 준비,http://www.daejonilbo.com/news/newsitem.asp?pk_no=1489039,대전일보
"""코로나블루, 예술로 치유해요""…제약업계 '예술처방전' 눈길",https://www.ajunews.com/view/20210723111517664,아주경제
"""코로나 블루 극복"" 현대오일뱅크, '임직원 건강 챙기기' 성료",http://biz.newdaily.co.kr/site/data/html/2021/07/28/2021072800125.html,뉴데일리
"코로나블루 장기화 전망…“보험사, 정신질환 보장 강화 필요”",http://www.mdtoday.co.kr/mdtoday/index.html?no=423709,메디컬투데이
"일산병원 이정석 교수 “코로나 블루, 마음 방역 중요해”",http://www.mdtoday.co.kr/mdtoday/index.html?no=422375,메디컬투데이
코로나 블루 이기는 마음 방역법 네 가지,https://jhealthmedia.joins.com/article/article_view.asp?pno=23881,중앙일보 헬스미디어
[렌즈로 본 세상]‘위드 코로나’로 향하려는 그림자 행렬,http://weekly.khan.co.kr/khnm.html?mode=view&code=115&artid=202109241459381,주간경향
"정신과 전문의들 '코로나 레드' 우려…""균형 잡힌 정책 필요""",http://www.docdocdoc.co.kr/news/articleView.html?idxno=2014486,청년의사
[의학칼럼] '코로나 블루'로부터 마음 방역하기,https://health.chosun.com/site/data/html_dir/2021/06/09/2021060901472.html,헬스조선
[렌즈로 본 세상]‘위드 코로나’로 향하려는 그림자 행렬,http://weekly.khan.co.kr/khnm.html?mode=view&code=115&artid=202109241459381,주간경향
"정신과 전문의들 '코로나 레드' 우려…""균형 잡힌 정책 필요""",http://www.docdocdoc.co.kr/news/articleView.html?idxno=2014486,청년의사
"김희재, 팬클럽 기부 활동 직접 나섰다..특별한 팬사랑",http://biz.heraldcorp.com/view.php?ud=202112220843278721812_1,헤럴드POP
204㎞ 해안선 '천혜의 절경'…포항서 '코로나 블루' 말끔히,https://www.hankyung.com/life/article/2021062827981,한국경제
[위드 코로나] 용인시 '위드 코로나' 준비 중… 주요 키워드는 '확산방지'와 ...,https://www.kgnews.co.kr/news/article.html?no=667227,경기신문
"코로나 장기화, 심리 고통도 다양화…""섬세한 '심리방역' 필요""",http://medipana.com/news/news_viewer.asp?NewsNum=284933&MainKind=A&NewsKind=5&vCount=12&vKind=1,메디파나뉴스
"BN그룹·골든블루, 코로나 백신 유급휴가 도입···임직원 건강 보호 취지",https://www.sedaily.com/NewsView/22NK267EJS,서울경제
작년 극단적 선택으로 1만3천195명 숨져…코로나19로 소폭 감소,http://yna.kr/AKR20210928158000530?did=1195m,연합뉴스
[이슈크래커] “그냥 주워서 키우면 안돼?”…‘반려돌’ 사는 시대,https://www.etoday.co.kr/news/view/2090746,이투데이
작년 극단적 선택으로 1만3천195명 숨져…코로나19로 소폭 감소,http://yna.kr/AKR20210928158000530?did=1195m,연합뉴스
[이슈크래커] “그냥 주워서 키우면 안돼?”…‘반려돌’ 사는 시대,https://www.etoday.co.kr/news/view/2090746,이투데이
"[학교 이야기] 계화중, '학교캠프' 새롭고 즐거운 수업으로 코로나 블루 털어...",http://www.ibuan.com/news/articleView.html?idxno=34595,부안독립신문
코로나블루 동네배움터서 치유하세요~~~,https://view.asiae.co.kr/article/2021072412510543508,아시아경제
"코로나 시대, 산림 일터에서 희망을",http://www.kado.net/news/articleView.html?idxno=1092605,강원도민일보
"안락2동 주민자치회, 코로나블루 극복을 위한 온라인 프로그램 수강생 모집 外",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20210617.99002193230,국제신문
"롯데온, 코로나19 블루 날릴 기획전 연다…""최대 40% 할인""",https://www.news1.kr/articles/?4347635,뉴스1
"신한베트남은행, 꿰보·통녓지점 개점",http://www.sisafocus.co.kr/news/articleView.html?idxno=270878,시사포커스
"고양파주범죄피해자지원센터, 코로나 블루 심리적 방역 프로젝트 2탄 '마음치...",http://www.lecturernews.com/news/articleView.html?idxno=69665,한국강사신문
경주서 코로나 블루 떨쳐낼 '심리 방역축제' 열린다,http://www.kukinews.com/newsView/kuk202107260105,쿠키뉴스
"인천유나이티드, 2022시즌 멤버십 출시… 혜택↑",http://www.sportalkorea.com/news/view.php?gisa_uniq=2021123117531621§ion_code=10&cp=se&sp=A,스포탈코리아
"금정구, 코로나블루 처방전 '움직이는 정원'",http://www.gukjenews.com/news/articleView.html?idxno=2257964,국제뉴스
"전남여수Wee센터, 코로나 블루 극복을 위한 '내 마음속 빈칸 채우기' 운영",http://www.veritas-a.com/news/articleView.html?idxno=370861,베리타스알파
"""더 나은 미래를 위해 백신을 맞으세요"" 방탄소년단 진, 코로나19 백신 접종 ...",http://star.mt.co.kr/stview.php?no=2021092606084080186,스타뉴스
부산시 '코로나 블루' 청년 대상 무료 심리상담,http://yna.kr/AKR20210726019400051?did=1195m,연합뉴스
드라마 촬영지 관광명소 ‘포항시정 10대 뉴스 1위’,http://www.ksmnews.co.kr/default/index_view_page.php?idx=362759&part_idx=7,경상매일신문
코로나19로 지친 마음 해양생물 종이접기로 달래요,http://www.ajunews.com/view/20210927092115347,아주경제
"""코로나19 장기화…정서적 피로도 고려한 심리적 방역 필요""",http://www.mdtoday.co.kr/mdtoday/index.html?no=429705,메디컬투데이
[트렌드]코로나19로 지친다고? 가족 위한 힐링 여행 GO!,https://magazine.hankyung.com/business/article/202109077217b,한경비즈니스
[편집국에서]관광지 여유도 앗아간 코로나 블루,http://www.kado.net/news/articleView.html?idxno=1083581,강원도민일보
코로나19로 지친 마음 해양생물 종이접기로 달래봐요,http://www.newsis.com/view/?id=NISX20210927_0001593715&cID=13001&pID=13000,뉴시스
"""코로나19 장기화…정서적 피로도 고려한 심리적 방역 필요""",http://www.mdtoday.co.kr/mdtoday/index.html?no=429705,메디컬투데이
[트렌드]코로나19로 지친다고? 가족 위한 힐링 여행 GO!,https://magazine.hankyung.com/business/article/202109077217b,한경비즈니스
[편집국에서]관광지 여유도 앗아간 코로나 블루,http://www.kado.net/news/articleView.html?idxno=1083581,강원도민일보
"사상구 삼락동 주민자치위원회, 코로나 블루 극복을 위한 「삼락블루밍(BLOOM...",http://www.busan.com/view/busan/view.php?code=2021062816112030716,부산일보
"'코로나 블루' 급증…""보험사들도 보장체계 손봐야""",http://www.docdocdoc.co.kr/news/articleView.html?idxno=2011996,청년의사
"안양과천교육지원청 Wee센터, 코로나블루 극복을 위한 학생 마음안심 지원 실...",http://www.kyeonggi.com/news/articleView.html?idxno=2373295,경기일보
"[신년사] 문성혁 “초불확실성의 시대, 학습·소통으로 역량을 갖춰야”",https://www.dailian.co.kr/news/view/1069061/?sc=Naver,데일리안
"제주시, 바우처로 코로나블루 등 청년 심리지원 서비스 운영",http://www.headlinejeju.co.kr/news/articleView.html?idxno=455080,헤드라인제주
"홍천군청소년상담복지센터, 코로나 블루 응원·학교폭력 예방 캠페인",http://www.shinailbo.co.kr/news/articleView.html?idxno=1425501,신아일보
대학생 손길로 부곡2동 코로나블루 날리다 外,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20210625.99002180535,국제신문
[코로나시대 문화현장]하루 650명~750명이 먹고 갔다...노숙자 '명동밥집',http://www.newsis.com/view/?id=NISX20210923_0001591509&cID=10701&pID=10700,뉴시스
"담양군 수북면 지역사회보장협의체, 독거노인 '코로나 블루 예방키트' 전달",http://www.bzeronews.com/news/articleView.html?idxno=481251,불교공뉴스
[철원]“자기개발 매진해 코로나블루(우울증) 극복”,http://www.kwnews.co.kr/nview.asp?aid=221070500029,강원일보
병원의료선교가 '코로나19 블루' 확산 막아야,http://www.pckworld.com/article.php?aid=8974391073,한국기독공보
‘안심 관광지’에서 코로나 블루 해소하세요~,http://www.busan.com/view/busan/view.php?code=2021061519291306414,부산일보
"[포토뉴스] 기보, 홀몸어르신에 반려화분 지원...""코로나 블루 함께 이겨내요...",http://www.startuptoday.co.kr/news/articleView.html?idxno=80653,오늘경제
양평 세미원 연꽃 만개…코로나블루 치유,http://www.fnnews.com/news/202106250523232292,파이낸셜뉴스
[은현탁 칼럼] 코로나 블루 1년 6개월,http://www.daejonilbo.com/news/newsitem.asp?pk_no=1481099,대전일보
"정읍시, 전통시장 상인 ‘코로나 블루’ 극복 돕는다",http://www.thekpm.com/view.php?ud=2021061422213036368c6567be4c_17,포인트데일리
"정읍시, 전통시장 상인 ‘코로나 블루’ 극복 돕는다",http://www.thekpm.com/view.php?ud=2021061422213036368c6567be4c_17,포인트데일리
`영덕썸머&뮤직페스티벌`로 코로나 블루 훌훌,http://www.kbsm.net/default/index_view_page.php?idx=320329&part_idx=329,경북신문
실적 부진에 갑질 구설까지… 윤재연 블루원 대표 '심란',http://www.sisaweek.com/news/articleView.html?idxno=146218,시사위크
"정읍시, 전통시장 상인과 함께하는 '코로나 블루 극복' 캠페인 전개",https://www.wikitree.co.kr/articles/658698,위키트리
[철원]“자기개발 매진해 코로나블루(우울증) 극복”,http://www.kwnews.co.kr/page/view/2021070500000000029,강원일보
어디서도 본 적 없는 신투자 인류의 등장,https://magazine.hankyung.com/money/article/202112317628c,머니
"""미술로 코로나 블루 치유""…피카소 특별 전시회",http://www.yonhapnewstv.co.kr/MYH20210626003500038/?did=1825m,연합뉴스TV
방탄소년단 “하루빨리 코로나19 끝나 공연할 수 있길”,https://sports.donga.com/article/all/20210925/109412411/1,스포츠동아
"인천 연수구, 코로나블루 덜어주는 발코니 음악회 '50회 돌파'",http://www.incheonilbo.com/news/articleView.html?idxno=1101949,인천일보
"(리뷰)넬, 천상의 음성 ‘코로나 심연’ 걷어내다",http://www.newstomato.com/ReadNews.aspx?no=1074678&inflow=N,뉴스토마토
"인천 연수구, 코로나블루 덜어주는 발코니 음악회 '50회 돌파'",http://www.incheonilbo.com/news/articleView.html?idxno=1101949,인천일보
"(리뷰)넬, 천상의 음성 ‘코로나 심연’ 걷어내다",http://www.newstomato.com/ReadNews.aspx?no=1074678&inflow=N,뉴스토마토
"위드 코로나 시대 새로운 문화재 향유법, 야간 디지털산책",http://www.jbnews.com/news/articleView.html?idxno=1347534,중부매일
"코로나 우울 확산, 심리방역 강화도 중요하다",http://www.kjdaily.com/article.php?aid=1632388445556534018,광주매일신문
'코로나19 시대'…비대면 ESG 경영 활발,http://www.ezyeconomy.com/news/articleView.html?idxno=113050,이지경제
"류마티스학회, '코로나 위기 극복' 환우회 심포지엄 성료",http://www.bokuennews.com/news/article.html?no=208146,보건뉴스
"'코로나블루'에 맞선 은행권, 사회공헌으로 치유",https://www.ceoscoredaily.com/page/view/2021071514093142241,CEO스코어데일리
"보령시, 코로나19 극복 '심리지원 서비스' 운영",http://www.shinailbo.co.kr/news/articleView.html?idxno=1463221,신아일보
‘SPEED ON 인도어 사이클 대회’ 성료,http://mksports.co.kr/view/2021/1211225/,MK스포츠
‘모가디슈’ 코로나 블루로부터의 가장 완벽한 탈출[개봉작 리뷰],https://www.newsen.com/news_view.php?uid=202107261740346710,뉴스엔
"[코로나19와 교육 사각지대⓫] ""힘들지? 널 믿어"" 짧은 말의 울림",http://www.thescoop.co.kr/news/articleView.html?idxno=51942,더스쿠프
"제주항공, 포스트코로나 대비해 임직원 심리방역 나선다",https://www.econovill.com/news/articleView.html?idxno=549717,이코노믹리뷰
"순천향대, 이색 메이커 프로그램으로 코로나블루 극복 지원",http://www.viva100.com/main/view.php?key=20210613010002794,브릿지경제
[사설] '코로나 시대' 공동주택 관리의 이중고,http://www.aptn.co.kr/news/articleView.html?idxno=86438,아파트관리신문
"드웨인 존슨X에밀리 블런트 '정글 크루즈', 코로나 블루 타파할 짜릿한 액션[...",https://tenasia.hankyung.com/movie/article/2021072297004,텐아시아
인천재능대 지역사회 코로나블루 극복 캠페인 실시,http://www.veritas-a.com/news/articleView.html?idxno=370117,베리타스알파
"'코로나 우울증' 백신 찾아라…미국 '메루 헬스', 450억원 투자 유치",http://www.bloter.net/newsView/blt202109240010,블로터언론사 선정
"진안군, ‘마이학당’ 개강...코로나 블루 극복 ‘긍정마인드’ 강연",http://www.thekpm.com/view.php?ud=2021062418020993098c6567be4c_17,포인트데일리
'코로나 블루' 다소 나아졌지만 여전히 높아[그래픽뉴스],https://www.nocutnews.co.kr/news/5596648,노컷뉴스
장동2리 부녀회 재난지원금 지급,http://www.cctimes.kr/news/articleView.html?idxno=686522,충청타임즈
장동2리 부녀회 재난지원금 지급,http://www.cctimes.kr/news/articleView.html?idxno=686522,충청타임즈
"대구 서구문화회관, 2021 코로나 극복 힐링페스타 '가을愛 3色 별밤'",http://www.job-post.co.kr/news/articleView.html?idxno=35704,잡포스트
"제주항공, 포스트코로나 대비해 임직원 심리상담 운영",http://www.newsis.com/view/?id=NISX20210922_0001589954&cID=13001&pID=13000,뉴시스
벌써 2년째…코로나19 신종 용어 쏟아져,http://sjbnews.com/news/news.php?number=723988,새전북신문
시노래 프로젝트그룹 '블루문' 음반 발매,http://www.jbnews.com/news/articleView.html?idxno=1345671,중부매일
"인천재능대, 지역사회 코로나블루 극복 캠페인 실시",http://www.ajunews.com/view/20210602153119219,아주경제
코로나 장기화에 우울감 호소… 심리방역 ‘빨간불’,http://www.segye.com/content/html/2021/09/22/20210922508120.html?OutUrl=naver,세계일보
